transaction_id,account_id,transaction_date,transaction_type,amount,merchant,location,channel,is_fraud
9160,ACC00985,2025-05-08 04:56:00,Purchase,596.56,Local Store,Bangalore,Mobile,0
9161,ACC00041,2025-04-11 22:55:00,Deposit,105.48,Reliance,Hyderabad,Online,0
9162,ACC00440,2025-08-27 08:14:00,Payment,163.69,Reliance,Chennai,ATM,0
9163,ACC00544,2025-09-24 07:15:00,Payment,354.61,Myntra,Mumbai,Online,0
9164,ACC00325,2025-01-04 13:59:00,Purchase,527.42,Electronics Store,Chennai,POS,0
9165,ACC00974,2025-02-03 17:51:00,Deposit,463.58,Local Store,Kolkata,POS,0
9166,ACC00690,2025-11-16 20:44:00,Transfer,170.06,Flipkart,Bangalore,ATM,0
9167,ACC00908,2025-05-22 05:36:00,Payment,51.73,Travel Agency,Bangalore,Branch,0
9168,ACC00259,2025-07-20 17:46:00,Payment,66.76,Zomato,Pune,Online,0
9169,ACC00079,2025-02-01 23:29:00,Deposit,238.09,Myntra,Delhi,ATM,0
9170,ACC00616,2025-05-12 19:07:00,Payment,255.25,Uber,Hyderabad,Branch,0
9171,ACC00914,2025-11-09 17:32:00,Withdrawal,60.42,BookMyShow,Mumbai,Online,0
9172,ACC00495,2025-01-18 09:39:00,Purchase,189.53,Reliance,Mumbai,Mobile,0
9173,ACC00823,2025-07-05 13:54:00,Withdrawal,340.78,Swiggy,Bangalore,Online,0
9174,ACC00921,2025-12-12 07:07:00,Payment,57.33,DMart,Delhi,Branch,0
9175,ACC00241,2025-08-20 04:58:00,Transfer,547.3,Electronics Store,Kolkata,Branch,0
9176,ACC00679,2025-05-11 03:46:00,Deposit,124.27,Swiggy,Mumbai,Mobile,0
9177,ACC00305,2025-06-17 11:09:00,Deposit,637.54,Swiggy,Kolkata,ATM,0
9178,ACC00889,2025-03-28 20:01:00,Transfer,106.33,Reliance,Kolkata,Branch,0
9179,ACC00699,2025-03-09 21:09:00,Payment,64.93,Swiggy,Kolkata,Online,0
9180,ACC00517,2025-04-30 20:31:00,Purchase,114.65,Walmart,Chennai,Branch,0
9181,ACC00283,2025-07-26 03:09:00,Transfer,164.82,Electronics Store,Mumbai,Branch,0
9182,ACC00195,2025-03-02 21:26:00,Purchase,122.92,Reliance,Kolkata,Online,0
9183,ACC00616,2025-04-05 21:48:00,Transfer,146.06,Local Store,Bangalore,Branch,0
9184,ACC00090,2025-05-30 00:54:00,Withdrawal,253.15,Swiggy,Hyderabad,ATM,0
9185,ACC00522,2025-01-08 09:03:00,Withdrawal,152.75,Flipkart,Pune,Branch,0
9186,ACC00501,2025-10-07 03:10:00,Deposit,169.68,Swiggy,Bangalore,POS,0
9187,ACC00283,2025-07-11 08:08:00,Withdrawal,32.81,Electronics Store,Mumbai,Online,0
9188,ACC00512,2025-09-22 03:59:00,Payment,268.19,Electronics Store,Mumbai,Online,0
9189,ACC00164,2025-09-01 13:23:00,Payment,165.8,Amazon,Ahmedabad,Mobile,0
9190,ACC00155,2025-02-04 22:16:00,Purchase,907.14,Uber,Bangalore,Branch,0
9191,ACC00143,2025-02-02 09:11:00,Purchase,70.84,Local Store,Pune,ATM,0
9192,ACC00873,2025-05-15 02:02:00,Payment,29.72,Uber,Hyderabad,Mobile,0
9193,ACC00191,2025-01-04 00:43:00,Deposit,336.32,Electronics Store,Mumbai,Mobile,0
9194,ACC00277,2025-05-10 11:07:00,Payment,256.35,BookMyShow,Chennai,ATM,0
9195,ACC00802,2025-08-26 00:39:00,Withdrawal,66.13,DMart,Ahmedabad,Online,0
9196,ACC00842,2025-05-01 05:40:00,Withdrawal,39.26,Electronics Store,Bangalore,Online,0
9197,ACC00452,2025-08-14 00:38:00,Deposit,843.36,Swiggy,Hyderabad,POS,0
9198,ACC00151,2025-07-01 22:49:00,Purchase,745.54,Flipkart,Kolkata,Branch,0
9199,ACC00725,2025-06-12 16:34:00,Purchase,15.07,Uber,Mumbai,Online,0
9200,ACC00779,2025-06-29 04:16:00,Deposit,114.64,Amazon,Bangalore,POS,0
9201,ACC00518,2025-08-30 03:13:00,Purchase,957.37,Flipkart,Pune,ATM,0
9202,ACC00536,2025-01-14 09:49:00,Purchase,112.61,Flipkart,Delhi,ATM,0
9203,ACC00395,2025-03-04 01:37:00,Purchase,110.98,Amazon,Mumbai,Branch,0
9204,ACC00141,2025-10-20 12:30:00,Transfer,136.63,Myntra,Ahmedabad,Branch,0
9205,ACC00199,2025-05-26 18:50:00,Withdrawal,59.09,Travel Agency,Pune,ATM,0
9206,ACC00609,2025-04-21 22:53:00,Transfer,32.96,Uber,Bangalore,POS,0
9207,ACC00320,2025-10-23 00:34:00,Transfer,519.33,Myntra,Chennai,Branch,0
9208,ACC00454,2025-02-24 10:21:00,Payment,28.7,Zomato,Pune,Mobile,0
9209,ACC00155,2025-05-15 12:37:00,Payment,232.12,Travel Agency,Mumbai,Online,0
9210,ACC00650,2025-02-21 10:58:00,Deposit,439.91,Amazon,Pune,POS,0
9211,ACC00202,2025-12-27 20:40:00,Withdrawal,42.47,Zomato,Bangalore,Branch,0
9212,ACC00614,2025-03-18 13:10:00,Purchase,71.93,Zomato,Delhi,Mobile,1
9213,ACC00826,2025-06-27 04:04:00,Payment,609.83,Amazon,Mumbai,Online,0
9214,ACC00535,2025-11-11 14:15:00,Withdrawal,308.86,Travel Agency,Chennai,Online,0
9215,ACC00351,2025-12-04 05:21:00,Deposit,97.78,Travel Agency,Pune,POS,0
9216,ACC00847,2025-04-30 19:03:00,Withdrawal,603.2,DMart,Pune,ATM,0
9217,ACC00181,2025-09-24 03:34:00,Deposit,605.79,Amazon,Chennai,Mobile,0
9218,ACC00812,2025-05-29 07:05:00,Deposit,237.24,Local Store,Hyderabad,ATM,0
9219,ACC00218,2025-05-22 12:39:00,Deposit,73.69,Uber,Ahmedabad,Branch,0
9220,ACC00836,2025-11-01 15:03:00,Purchase,119.89,Walmart,Chennai,Mobile,0
9221,ACC00137,2025-12-05 20:31:00,Purchase,241.38,Uber,Hyderabad,POS,0
9222,ACC00899,2025-11-30 05:02:00,Purchase,150.12,BookMyShow,Bangalore,Mobile,0
9223,ACC00830,2025-09-26 23:49:00,Deposit,463.57,Zomato,Pune,ATM,0
9224,ACC00936,2025-05-06 17:11:00,Purchase,39.26,Myntra,Ahmedabad,ATM,0
9225,ACC00713,2025-02-10 05:55:00,Deposit,40.68,Electronics Store,Chennai,Mobile,0
9226,ACC00072,2025-07-09 07:40:00,Purchase,217.21,Walmart,Mumbai,POS,0
9227,ACC00743,2025-01-29 14:12:00,Payment,110.88,Amazon,Delhi,Branch,0
9228,ACC00420,2025-11-27 04:31:00,Withdrawal,96.83,Myntra,Chennai,Mobile,0
9229,ACC00846,2025-10-18 18:48:00,Payment,30.94,Uber,Chennai,Branch,1
9230,ACC00067,2025-08-10 04:14:00,Deposit,184.85,Walmart,Hyderabad,Online,0
9231,ACC00356,2025-12-12 11:21:00,Payment,171.96,BookMyShow,Ahmedabad,Mobile,0
9232,ACC00527,2025-03-04 03:10:00,Purchase,348.44,BookMyShow,Hyderabad,ATM,0
9233,ACC00703,2025-06-12 11:59:00,Withdrawal,194.2,Amazon,Chennai,ATM,0
9234,ACC00737,2025-05-23 06:40:00,Deposit,158.76,Walmart,Ahmedabad,Online,0
9235,ACC00461,2025-01-05 15:41:00,Transfer,588.16,Swiggy,Bangalore,POS,0
9236,ACC00670,2025-04-01 09:10:00,Withdrawal,48.79,Zomato,Chennai,POS,0
9237,ACC00133,2025-05-07 22:09:00,Deposit,309.94,Flipkart,Kolkata,POS,0
9238,ACC00065,2025-01-19 12:12:00,Payment,34.08,Electronics Store,Mumbai,POS,0
9239,ACC00126,2025-10-07 13:33:00,Deposit,78.39,DMart,Bangalore,Online,0
9240,ACC00864,2025-06-25 08:12:00,Transfer,53.91,Electronics Store,Ahmedabad,Mobile,0
9241,ACC00137,2025-10-14 09:03:00,Withdrawal,396.21,Travel Agency,Chennai,POS,0
9242,ACC00377,2025-10-10 16:29:00,Purchase,169.79,DMart,Mumbai,Mobile,0
9243,ACC00117,2025-10-08 20:29:00,Withdrawal,178.84,Electronics Store,Bangalore,Online,0
9244,ACC00105,2025-10-18 10:03:00,Deposit,59.94,Swiggy,Delhi,Branch,0
9245,ACC00313,2025-05-20 00:43:00,Transfer,134.33,Reliance,Bangalore,POS,0
9246,ACC00558,2025-05-01 07:12:00,Withdrawal,84.48,Swiggy,Ahmedabad,Branch,0
9247,ACC00236,2025-06-17 23:33:00,Purchase,265.99,DMart,Delhi,Mobile,0
9248,ACC00829,2025-10-27 16:38:00,Transfer,67.28,Zomato,Mumbai,POS,0
9249,ACC00550,2025-01-07 10:39:00,Transfer,685.26,Uber,Hyderabad,ATM,0
9250,ACC00281,2025-07-26 09:08:00,Withdrawal,33.93,Amazon,Bangalore,Branch,0
9251,ACC00246,2025-07-20 09:29:00,Purchase,80.92,Amazon,Ahmedabad,Mobile,0
9252,ACC00144,2025-09-29 20:02:00,Transfer,969.91,DMart,Mumbai,POS,0
9253,ACC00299,2025-11-19 08:28:00,Payment,117.31,Local Store,Bangalore,Online,0
9254,ACC00501,2025-11-05 18:56:00,Withdrawal,48.67,Zomato,Kolkata,POS,0
9255,ACC00804,2025-01-21 03:15:00,Purchase,225.67,BookMyShow,Ahmedabad,Online,0
9256,ACC00939,2025-05-19 18:06:00,Deposit,112.69,DMart,Ahmedabad,ATM,0
9257,ACC00022,2025-06-19 14:37:00,Payment,78.58,Amazon,Mumbai,Online,0
9258,ACC00750,2025-03-30 15:47:00,Purchase,60.59,Walmart,Pune,Online,0
9259,ACC00187,2025-06-12 11:31:00,Deposit,2888.16,DMart,Mumbai,Mobile,1
9260,ACC00153,2025-03-07 04:04:00,Purchase,140.96,DMart,Pune,Online,0
9261,ACC00764,2025-02-04 17:25:00,Payment,26.43,Amazon,Ahmedabad,ATM,0
9262,ACC00316,2025-02-10 22:48:00,Deposit,807.31,Walmart,Ahmedabad,Mobile,0
9263,ACC00091,2025-07-30 17:21:00,Deposit,333.98,Electronics Store,Hyderabad,Mobile,0
9264,ACC00744,2025-07-19 18:32:00,Purchase,84.23,Swiggy,Hyderabad,ATM,0
9265,ACC00317,2025-01-05 11:14:00,Transfer,71.3,DMart,Chennai,Branch,0
9266,ACC00844,2025-11-24 06:02:00,Deposit,355.48,Myntra,Kolkata,ATM,0
9267,ACC00598,2025-04-29 08:22:00,Payment,141.61,Swiggy,Mumbai,Mobile,0
9268,ACC00028,2025-08-29 21:10:00,Payment,26.42,Local Store,Chennai,Branch,0
9269,ACC00866,2025-05-08 23:14:00,Deposit,1082.73,Uber,Delhi,Branch,0
9270,ACC00608,2025-10-17 02:28:00,Deposit,117.45,Myntra,Delhi,ATM,0
9271,ACC00191,2025-03-13 14:15:00,Payment,808.82,BookMyShow,Delhi,Online,0
9272,ACC00781,2025-09-28 13:07:00,Payment,650.95,Reliance,Pune,ATM,0
9273,ACC00775,2025-10-08 06:21:00,Deposit,66.62,Reliance,Ahmedabad,ATM,0
9274,ACC00797,2025-07-03 04:19:00,Transfer,509.38,Uber,Bangalore,ATM,0
9275,ACC00659,2025-10-02 06:23:00,Transfer,94.5,Travel Agency,Mumbai,Online,0
9276,ACC00722,2025-04-13 20:49:00,Transfer,28.03,Flipkart,Pune,Branch,0
9277,ACC00269,2025-06-01 00:03:00,Transfer,118.56,DMart,Ahmedabad,Branch,0
9278,ACC00226,2025-02-12 10:10:00,Withdrawal,269.79,Flipkart,Mumbai,Branch,1
9279,ACC00478,2025-06-06 13:22:00,Transfer,114.12,Uber,Pune,ATM,0
9280,ACC00243,2025-01-05 05:41:00,Purchase,133.35,Reliance,Pune,ATM,0
9281,ACC00810,2025-06-27 20:10:00,Withdrawal,568.82,Zomato,Kolkata,Online,0
9282,ACC00023,2025-11-25 09:10:00,Withdrawal,201.64,Amazon,Ahmedabad,Mobile,0
9283,ACC00535,2025-06-01 16:20:00,Purchase,78.0,BookMyShow,Bangalore,ATM,0
9284,ACC00303,2025-06-22 00:35:00,Deposit,365.78,Electronics Store,Delhi,Online,0
9285,ACC00023,2025-09-28 10:57:00,Deposit,220.89,Walmart,Hyderabad,Branch,0
9286,ACC00584,2025-04-26 05:24:00,Deposit,14.56,Local Store,Chennai,Mobile,0
9287,ACC00225,2025-02-20 00:08:00,Deposit,278.2,Amazon,Delhi,ATM,0
9288,ACC00447,2025-12-01 10:58:00,Deposit,268.23,Myntra,Hyderabad,Online,0
9289,ACC00719,2025-08-29 16:48:00,Payment,184.96,Reliance,Kolkata,Online,0
9290,ACC00177,2025-08-23 18:36:00,Payment,442.17,Zomato,Bangalore,POS,0
9291,ACC00179,2025-10-19 08:33:00,Purchase,92.54,Walmart,Chennai,Branch,0
9292,ACC00640,2025-01-05 03:28:00,Transfer,253.79,Myntra,Mumbai,ATM,0
9293,ACC00285,2025-08-20 11:02:00,Withdrawal,37.83,Local Store,Pune,ATM,0
9294,ACC00865,2025-09-21 03:22:00,Payment,272.35,BookMyShow,Pune,Online,0
9295,ACC00015,2025-12-09 19:47:00,Payment,1278.01,Flipkart,Kolkata,POS,0
9296,ACC00020,2025-04-18 18:01:00,Deposit,67.03,Electronics Store,Ahmedabad,ATM,0
9297,ACC00315,2025-08-15 12:21:00,Deposit,84.79,Zomato,Chennai,Mobile,0
9298,ACC00573,2025-10-04 17:32:00,Transfer,89.12,Travel Agency,Bangalore,ATM,0
9299,ACC00070,2025-10-21 06:01:00,Transfer,206.44,Reliance,Kolkata,ATM,0
9300,ACC00571,2025-03-09 18:49:00,Payment,62.61,BookMyShow,Chennai,ATM,0
9301,ACC00832,2025-10-09 15:14:00,Deposit,276.23,Walmart,Bangalore,Mobile,0
9302,ACC00376,2025-07-20 07:50:00,Transfer,422.77,BookMyShow,Ahmedabad,Online,0
9303,ACC00147,2025-11-18 11:08:00,Withdrawal,309.31,Uber,Mumbai,POS,0
9304,ACC00485,2025-06-07 06:45:00,Withdrawal,30.93,Uber,Hyderabad,POS,0
9305,ACC00363,2025-06-10 07:50:00,Deposit,490.37,Amazon,Hyderabad,Online,0
9306,ACC00353,2025-12-22 08:04:00,Withdrawal,462.83,Myntra,Kolkata,POS,0
9307,ACC00281,2025-05-09 07:08:00,Deposit,415.78,Electronics Store,Delhi,Branch,0
9308,ACC00191,2025-03-12 05:07:00,Withdrawal,263.18,Local Store,Ahmedabad,Online,1
9309,ACC00236,2025-03-21 20:52:00,Withdrawal,225.92,Travel Agency,Ahmedabad,POS,0
9310,ACC00186,2025-12-12 23:27:00,Purchase,508.97,Walmart,Hyderabad,ATM,0
9311,ACC00867,2025-02-28 00:48:00,Deposit,1240.8,Amazon,Mumbai,Mobile,0
9312,ACC00396,2025-10-26 21:44:00,Payment,69.89,Uber,Ahmedabad,Branch,0
9313,ACC00143,2025-05-05 17:25:00,Withdrawal,532.79,Swiggy,Ahmedabad,Branch,0
9314,ACC00749,2025-06-01 04:07:00,Payment,166.3,Electronics Store,Hyderabad,POS,0
9315,ACC00876,2025-12-05 15:10:00,Withdrawal,159.23,Electronics Store,Kolkata,POS,0
9316,ACC00713,2025-04-25 12:38:00,Purchase,39.0,Walmart,Chennai,Branch,0
9317,ACC00568,2025-01-28 20:34:00,Payment,136.35,DMart,Mumbai,POS,0
9318,ACC00536,2025-01-28 18:56:00,Deposit,66.87,Zomato,Ahmedabad,ATM,0
9319,ACC00719,2025-03-09 22:28:00,Transfer,113.99,Amazon,Ahmedabad,Online,0
9320,ACC00258,2025-02-26 01:11:00,Withdrawal,60.45,Travel Agency,Pune,Online,0
9321,ACC00388,2025-05-27 02:04:00,Payment,115.71,Myntra,Delhi,POS,0
9322,ACC00051,2025-05-05 17:38:00,Withdrawal,120.77,Electronics Store,Bangalore,ATM,0
9323,ACC00992,2025-08-07 20:16:00,Deposit,199.69,BookMyShow,Bangalore,ATM,0
9324,ACC00462,2025-02-08 13:33:00,Deposit,36.06,Walmart,Ahmedabad,POS,0
9325,ACC00227,2025-02-06 19:01:00,Purchase,42.71,Reliance,Mumbai,ATM,0
9326,ACC00362,2025-05-20 00:23:00,Payment,260.32,Reliance,Chennai,Mobile,0
9327,ACC00024,2025-04-23 17:05:00,Payment,81.66,Zomato,Ahmedabad,ATM,0
9328,ACC00616,2025-01-12 15:39:00,Withdrawal,530.88,Reliance,Delhi,Online,0
9329,ACC00241,2025-09-05 07:25:00,Withdrawal,227.07,Electronics Store,Kolkata,Online,0
9330,ACC00456,2025-07-25 04:59:00,Purchase,332.54,BookMyShow,Delhi,Branch,0
9331,ACC00839,2025-11-05 07:07:00,Deposit,743.0,Walmart,Hyderabad,Mobile,0
9332,ACC00667,2025-02-21 16:27:00,Withdrawal,132.99,DMart,Bangalore,Mobile,0
9333,ACC00400,2025-04-20 18:16:00,Deposit,102.06,Walmart,Chennai,Branch,0
9334,ACC00209,2025-05-30 18:03:00,Deposit,433.42,Walmart,Chennai,Online,0
9335,ACC00786,2025-10-27 05:26:00,Withdrawal,301.72,Zomato,Chennai,Mobile,0
9336,ACC00007,2025-05-09 03:58:00,Purchase,150.31,Uber,Chennai,Mobile,0
9337,ACC00979,2025-09-29 19:24:00,Purchase,728.84,Local Store,Bangalore,ATM,0
9338,ACC00804,2025-03-28 17:24:00,Payment,146.61,BookMyShow,Pune,Mobile,0
9339,ACC00025,2025-09-09 06:19:00,Transfer,187.31,Amazon,Mumbai,Branch,0
9340,ACC00470,2025-09-20 00:26:00,Transfer,185.16,Walmart,Kolkata,Mobile,0
9341,ACC00488,2025-03-10 04:12:00,Purchase,71.19,Local Store,Pune,Mobile,0
9342,ACC00158,2025-01-24 04:00:00,Payment,195.9,Myntra,Hyderabad,Branch,0
9343,ACC00981,2025-07-22 14:22:00,Deposit,732.72,Zomato,Bangalore,ATM,0
9344,ACC00304,2025-12-21 08:29:00,Payment,282.86,Swiggy,Delhi,Branch,0
9345,ACC00715,2025-10-19 12:26:00,Withdrawal,186.99,Flipkart,Pune,Branch,0
9346,ACC00978,2025-01-03 08:22:00,Deposit,154.2,Travel Agency,Ahmedabad,Branch,0
9347,ACC00869,2025-11-25 08:03:00,Transfer,252.36,Travel Agency,Hyderabad,POS,0
9348,ACC00808,2025-11-26 19:10:00,Transfer,383.66,Flipkart,Mumbai,ATM,0
9349,ACC00383,2025-08-08 10:50:00,Withdrawal,333.37,Myntra,Delhi,POS,0
9350,ACC00128,2025-11-19 06:25:00,Withdrawal,130.08,Travel Agency,Kolkata,Mobile,0
9351,ACC00444,2025-09-04 15:58:00,Deposit,250.83,Reliance,Bangalore,Online,0
9352,ACC00348,2025-01-28 04:40:00,Payment,292.93,Local Store,Pune,POS,0
9353,ACC00692,2025-07-17 06:54:00,Purchase,66.21,Swiggy,Mumbai,Mobile,0
9354,ACC00993,2025-01-18 06:44:00,Deposit,214.48,Flipkart,Hyderabad,Branch,0
9355,ACC00073,2025-04-01 00:53:00,Purchase,20.88,BookMyShow,Kolkata,ATM,0
9356,ACC00499,2025-04-28 13:34:00,Transfer,293.69,Myntra,Bangalore,Online,0
9357,ACC00658,2025-06-08 14:26:00,Purchase,350.84,Uber,Hyderabad,ATM,0
9358,ACC00290,2025-10-27 21:48:00,Payment,382.81,Amazon,Chennai,Online,1
9359,ACC00114,2025-02-08 01:22:00,Withdrawal,122.11,Zomato,Delhi,ATM,0
9360,ACC00917,2025-09-03 13:46:00,Payment,246.92,Electronics Store,Pune,Branch,0
9361,ACC00629,2025-09-30 12:48:00,Payment,752.92,Swiggy,Hyderabad,Mobile,0
9362,ACC00205,2025-08-22 07:13:00,Purchase,745.29,Local Store,Ahmedabad,ATM,0
9363,ACC00449,2025-07-24 00:12:00,Purchase,176.06,Myntra,Ahmedabad,ATM,0
9364,ACC00661,2025-07-08 07:15:00,Deposit,208.37,Flipkart,Chennai,Branch,0
9365,ACC00317,2025-02-16 05:30:00,Transfer,550.55,Walmart,Kolkata,Branch,0
9366,ACC00144,2025-01-30 19:38:00,Withdrawal,40.41,Uber,Delhi,Mobile,0
9367,ACC00001,2025-11-13 16:29:00,Transfer,131.23,Electronics Store,Chennai,Mobile,0
9368,ACC00892,2025-01-29 00:18:00,Payment,689.23,Amazon,Ahmedabad,Mobile,0
9369,ACC00102,2025-03-09 23:33:00,Purchase,480.68,Amazon,Ahmedabad,POS,0
9370,ACC00103,2025-03-03 12:12:00,Deposit,262.24,Amazon,Mumbai,Branch,0
9371,ACC00543,2025-04-13 01:06:00,Transfer,40.21,Travel Agency,Hyderabad,Online,0
9372,ACC00650,2025-03-12 14:35:00,Purchase,172.45,BookMyShow,Hyderabad,ATM,0
9373,ACC00522,2025-09-30 13:12:00,Deposit,100.49,DMart,Mumbai,Mobile,0
9374,ACC00144,2025-10-06 09:51:00,Purchase,252.41,Zomato,Chennai,POS,0
9375,ACC00399,2025-11-14 00:46:00,Transfer,80.69,Swiggy,Delhi,Branch,0
9376,ACC00750,2025-02-02 17:12:00,Deposit,64.99,BookMyShow,Ahmedabad,Mobile,0
9377,ACC00910,2025-06-26 06:33:00,Deposit,22.99,Uber,Bangalore,Online,0
9378,ACC00717,2025-05-17 03:38:00,Transfer,615.11,Travel Agency,Ahmedabad,ATM,0
9379,ACC00241,2025-02-20 17:41:00,Deposit,121.54,Reliance,Ahmedabad,Online,0
9380,ACC00786,2025-10-14 20:23:00,Payment,212.12,Electronics Store,Ahmedabad,POS,0
9381,ACC00394,2025-12-22 14:44:00,Withdrawal,180.87,BookMyShow,Hyderabad,Branch,0
9382,ACC00828,2025-01-17 23:33:00,Transfer,62.34,BookMyShow,Pune,POS,0
9383,ACC00122,2025-07-15 06:44:00,Transfer,51.47,Reliance,Ahmedabad,POS,0
9384,ACC00388,2025-05-18 16:01:00,Purchase,66.33,Flipkart,Hyderabad,ATM,0
9385,ACC00518,2025-05-26 04:42:00,Payment,87.96,Electronics Store,Mumbai,Mobile,1
9386,ACC00150,2025-01-26 11:34:00,Withdrawal,261.54,Local Store,Hyderabad,Mobile,0
9387,ACC00567,2025-09-25 00:44:00,Deposit,81.8,Walmart,Hyderabad,Online,0
9388,ACC00178,2025-08-18 07:58:00,Deposit,1039.5,BookMyShow,Ahmedabad,Online,0
9389,ACC00017,2025-08-12 22:44:00,Payment,506.31,Walmart,Pune,ATM,0
9390,ACC00005,2025-11-13 02:55:00,Payment,406.82,BookMyShow,Delhi,POS,0
9391,ACC00097,2025-11-13 22:34:00,Purchase,160.83,BookMyShow,Hyderabad,POS,0
9392,ACC00807,2025-07-12 20:36:00,Deposit,824.09,Swiggy,Delhi,Online,0
9393,ACC00199,2025-08-09 15:44:00,Withdrawal,145.76,Local Store,Hyderabad,Branch,0
9394,ACC00975,2025-01-25 02:48:00,Deposit,175.69,Flipkart,Bangalore,Branch,0
9395,ACC00789,2025-03-29 00:54:00,Withdrawal,214.86,Walmart,Delhi,Branch,0
9396,ACC00248,2025-02-04 15:18:00,Purchase,365.7,Reliance,Bangalore,POS,0
9397,ACC00677,2025-08-19 07:14:00,Transfer,342.72,Reliance,Hyderabad,ATM,0
9398,ACC00328,2025-05-29 13:37:00,Withdrawal,112.72,BookMyShow,Delhi,Online,0
9399,ACC00895,2025-08-08 04:16:00,Withdrawal,106.38,BookMyShow,Pune,POS,0
9400,ACC00606,2025-01-09 14:17:00,Withdrawal,343.75,Swiggy,Pune,Branch,0
9401,ACC00949,2025-11-18 19:05:00,Withdrawal,370.64,Amazon,Kolkata,Online,0
9402,ACC00228,2025-11-25 15:03:00,Payment,122.32,Flipkart,Bangalore,ATM,0
9403,ACC00470,2025-12-09 07:44:00,Withdrawal,37.07,Walmart,Mumbai,Branch,0
9404,ACC00223,2025-04-14 17:05:00,Deposit,147.33,Uber,Chennai,POS,0
9405,ACC00287,2025-12-08 20:57:00,Deposit,338.16,Flipkart,Hyderabad,Branch,0
9406,ACC00698,2025-06-22 05:15:00,Deposit,1102.59,Walmart,Ahmedabad,Mobile,0
9407,ACC00985,2025-07-15 14:45:00,Purchase,54.71,Walmart,Delhi,Online,0
9408,ACC00778,2025-04-23 14:52:00,Purchase,118.32,Swiggy,Kolkata,POS,0
9409,ACC00317,2025-07-20 09:18:00,Withdrawal,122.8,Electronics Store,Kolkata,POS,0
9410,ACC00693,2025-04-27 07:36:00,Transfer,703.32,Swiggy,Bangalore,POS,0
9411,ACC00833,2025-12-07 13:23:00,Purchase,175.05,Flipkart,Kolkata,POS,0
9412,ACC00541,2025-02-06 16:19:00,Deposit,73.16,Local Store,Bangalore,POS,0
9413,ACC00342,2025-11-04 01:15:00,Purchase,316.93,Myntra,Pune,ATM,0
9414,ACC00963,2025-10-22 18:04:00,Withdrawal,120.95,Reliance,Pune,Mobile,0
9415,ACC00391,2025-11-18 00:24:00,Transfer,53.28,Walmart,Mumbai,Branch,0
9416,ACC00933,2025-09-10 09:30:00,Withdrawal,74.23,Walmart,Ahmedabad,Branch,0
9417,ACC00870,2025-01-20 13:34:00,Deposit,1026.64,Walmart,Ahmedabad,Branch,0
9418,ACC00898,2025-06-23 20:12:00,Deposit,266.19,Reliance,Pune,Branch,0
9419,ACC00498,2025-12-29 01:28:00,Withdrawal,201.9,Flipkart,Delhi,Mobile,0
9420,ACC00017,2025-09-19 19:43:00,Withdrawal,141.19,DMart,Pune,ATM,0
9421,ACC00906,2025-04-13 23:31:00,Deposit,242.78,Swiggy,Hyderabad,POS,0
9422,ACC00309,2025-03-10 21:40:00,Purchase,239.9,BookMyShow,Pune,Mobile,0
9423,ACC00986,2025-08-22 07:58:00,Transfer,242.78,Myntra,Pune,Online,0
9424,ACC00398,2025-06-30 05:39:00,Deposit,203.33,Swiggy,Hyderabad,ATM,0
9425,ACC00951,2025-01-20 06:25:00,Purchase,432.16,Zomato,Kolkata,ATM,0
9426,ACC00962,2025-11-20 00:52:00,Transfer,185.51,Amazon,Kolkata,ATM,0
9427,ACC00578,2025-11-15 10:00:00,Purchase,68.17,Walmart,Ahmedabad,POS,0
9428,ACC00893,2025-08-03 04:28:00,Purchase,98.26,Uber,Ahmedabad,Branch,0
9429,ACC00869,2025-01-05 11:36:00,Withdrawal,25.05,Flipkart,Chennai,Mobile,0
9430,ACC00510,2025-03-22 07:37:00,Payment,1375.84,Zomato,Delhi,Mobile,0
9431,ACC00290,2025-03-18 20:20:00,Deposit,429.56,DMart,Mumbai,POS,0
9432,ACC00725,2025-06-11 19:56:00,Payment,79.04,Uber,Pune,Mobile,0
9433,ACC00546,2025-06-01 13:43:00,Transfer,136.75,Electronics Store,Bangalore,Branch,0
9434,ACC00406,2025-01-16 06:11:00,Deposit,95.88,Local Store,Chennai,POS,0
9435,ACC00587,2025-09-05 17:53:00,Deposit,847.72,Electronics Store,Mumbai,Mobile,0
9436,ACC00506,2025-03-06 13:48:00,Withdrawal,43.82,Reliance,Delhi,Mobile,0
9437,ACC00898,2025-09-15 00:43:00,Deposit,203.26,Flipkart,Bangalore,Online,0
9438,ACC00679,2025-01-20 21:09:00,Transfer,162.63,Amazon,Kolkata,Online,0
9439,ACC00795,2025-10-22 22:54:00,Deposit,414.4,Zomato,Kolkata,POS,0
9440,ACC00425,2025-10-21 22:35:00,Purchase,163.37,Reliance,Ahmedabad,POS,0
9441,ACC00324,2025-05-02 08:24:00,Payment,31.24,Local Store,Ahmedabad,ATM,0
9442,ACC00338,2025-11-29 01:48:00,Payment,141.02,Flipkart,Pune,ATM,0
9443,ACC00667,2025-03-19 03:29:00,Deposit,68.57,BookMyShow,Mumbai,POS,0
9444,ACC00402,2025-08-05 12:39:00,Deposit,196.29,Travel Agency,Chennai,Branch,0
9445,ACC00165,2025-05-02 07:58:00,Deposit,760.65,Zomato,Chennai,Mobile,0
9446,ACC00094,2025-08-24 18:46:00,Transfer,31.84,Electronics Store,Hyderabad,Mobile,0
